date,close,ma10,ma30,ma60,bull_alignment,bear_alignment_supplement,signal_score,signal_text,effective_date
2017-02-22,4010.5,3951.6590000000006,3886.491333333333,3911.653,False,False,0,未触发多头排列,2017-02-23
2017-02-23,3997.15,3960.5099999999998,3889.795666666667,3911.1565,False,False,0,未触发多头排列,2017-02-24
2017-02-24,3997.98,3967.943,3893.839333333334,3910.5091666666663,False,False,0,未触发多头排列,2017-02-27
2017-02-27,3966.11,3969.749,3896.1153333333336,3908.800166666667,False,False,0,未触发多头排列,2017-02-28
2017-02-28,3976.33,3972.5190000000002,3899.015,3907.0206666666663,False,False,0,未触发多头排列,2017-03-01
2017-03-01,3983.93,3978.346,3903.1876666666662,3905.1285,False,False,0,未触发多头排列,2017-03-02
2017-03-02,3958.99,3979.251,3907.3450000000003,3903.279666666667,True,False,1,看多：10/30/60日均线多头排列,2017-03-03
2017-03-03,3956.46,3982.436,3911.8333333333335,3900.9049999999997,True,False,1,看多：10/30/60日均线多头排列,2017-03-06
2017-03-06,3983.33,3982.8380000000006,3918.227,3899.7805,True,False,1,看多：10/30/60日均线多头排列,2017-03-07
2017-03-07,3990.46,3982.124,3924.3616666666667,3899.6856666666667,True,False,1,看多：10/30/60日均线多头排列,2017-03-08
2017-03-08,3981.45,3979.2189999999996,3929.927333333333,3899.5643333333333,True,False,1,看多：10/30/60日均线多头排列,2017-03-09
2017-03-09,3953.26,3974.8300000000004,3934.9773333333337,3898.5446666666667,True,False,1,看多：10/30/60日均线多头排列,2017-03-10
2017-03-10,3955.58,3970.59,3938.9359999999997,3897.7324999999996,True,False,1,看多：10/30/60日均线多头排列,2017-03-13
2017-03-13,3991.02,3973.0809999999997,3943.5216666666665,3897.234,True,False,1,看多：10/30/60日均线多头排列,2017-03-14
2017-03-14,3987.25,3974.173,3948.0136666666667,3898.6213333333335,True,False,1,看多：10/30/60日均线多头排列,2017-03-15
2017-03-15,3991.52,3974.932,3952.2516666666666,3900.0468333333333,True,False,1,看多：10/30/60日均线多头排列,2017-03-16
2017-03-16,4016.46,3980.679,3956.726333333333,3902.3579999999997,True,False,1,看多：10/30/60日均线多头排列,2017-03-17
2017-03-17,3976.55,3982.6879999999996,3960.6053333333334,3904.398666666667,True,False,1,看多：10/30/60日均线多头排列,2017-03-20
2017-03-20,3982.4,3982.595,3964.1260000000007,3906.3450000000003,True,False,1,看多：10/30/60日均线多头排列,2017-03-21
2017-03-21,3999.17,3983.4659999999994,3968.4286666666667,3908.7940000000003,True,False,1,看多：10/30/60日均线多头排列,2017-03-22
2017-03-22,3983.02,3983.6230000000005,3971.500333333333,3911.3039999999996,True,False,1,看多：10/30/60日均线多头排列,2017-03-23
2017-03-23,3994.95,3987.792,3974.3773333333334,3913.471833333334,True,False,1,看多：10/30/60日均线多头排列,2017-03-24
2017-03-24,4023.61,3994.595,3977.7093333333337,3916.173666666667,True,False,1,看多：10/30/60日均线多头排列,2017-03-27
2017-03-27,4008.66,3996.3590000000004,3979.7296666666666,3919.1876666666667,True,False,1,看多：10/30/60日均线多头排列,2017-03-28
2017-03-28,3998.82,3997.5160000000005,3981.402666666667,3921.799,True,False,1,看多：10/30/60日均线多头排列,2017-03-29
2017-03-29,3991.76,3997.5399999999995,3983.6059999999998,3924.391833333333,True,False,1,看多：10/30/60日均线多头排列,2017-03-30
2017-03-30,3949.56,3990.85,3983.593333333333,3926.5336666666667,True,False,1,看多：10/30/60日均线多头排列,2017-03-31
2017-03-31,3969.92,3990.1870000000004,3985.103666666667,3929.124333333333,True,False,1,看多：10/30/60日均线多头排列,2017-04-05
2017-04-05,4033.97,3995.344,3986.9256666666665,3932.5826666666667,True,False,1,看多：10/30/60日均线多头排列,2017-04-06
2017-04-06,4045.8,4000.0070000000005,3988.5323333333336,3935.630166666667,True,False,1,看多：10/30/60日均线多头排列,2017-04-07
2017-04-07,4052.05,4006.91,3989.9173333333333,3938.2043333333336,True,False,1,看多：10/30/60日均线多头排列,2017-04-10
2017-04-10,4039.85,4011.4,3991.3406666666665,3940.568166666667,True,False,1,看多：10/30/60日均线多头排列,2017-04-11
2017-04-11,4061.17,4015.1560000000004,3993.447,3943.6431666666667,True,False,1,看多：10/30/60日均线多头排列,2017-04-12
2017-04-12,4045.14,4018.804,3996.0813333333335,3946.098333333334,True,False,1,看多：10/30/60日均线多头排列,2017-04-13
2017-04-13,4056.47,4024.5689999999995,3998.7526666666668,3948.8838333333333,True,False,1,看多：10/30/60日均线多头排列,2017-04-14
2017-04-14,4017.73,4027.1659999999997,3999.8793333333333,3951.5334999999995,True,False,1,看多：10/30/60日均线多头排列,2017-04-17
2017-04-17,3999.31,4032.1409999999996,4001.2233333333334,3954.2841666666664,True,False,1,看多：10/30/60日均线多头排列,2017-04-18
2017-04-18,3978.36,4032.9849999999997,4001.953333333333,3956.8933333333334,True,False,1,看多：10/30/60日均线多头排列,2017-04-19
2017-04-19,3952.33,4024.821,4000.92,3959.5735,True,False,1,看多：10/30/60日均线多头排列,2017-04-20
2017-04-20,3964.49,4016.69,4000.0543333333335,3962.208,True,False,1,看多：10/30/60日均线多头排列,2017-04-21
2017-04-21,3960.12,4007.4970000000003,3999.3433333333332,3964.635333333333,True,False,1,看多：10/30/60日均线多头排列,2017-04-24
2017-04-24,3901.66,3993.678,3997.623333333334,3966.3003333333336,False,False,0,未触发多头排列,2017-04-25
2017-04-25,3913.54,3978.9149999999995,3996.222,3967.5789999999997,False,False,0,未触发多头排列,2017-04-26
2017-04-26,3919.87,3966.388,3993.8503333333333,3968.6859999999997,False,False,0,未触发多头排列,2017-04-27
2017-04-27,3924.03,3953.1440000000002,3991.7430000000004,3969.8783333333336,False,False,0,未触发多头排列,2017-04-28
2017-04-28,3921.97,3943.568,3989.4246666666663,3970.8381666666664,False,False,0,未触发多头排列,2017-05-02
2017-05-02,3912.08,3934.8450000000003,3985.9453333333336,3971.335833333333,False,False,0,未触发多头排列,2017-05-03
2017-05-03,3897.78,3926.7870000000003,3983.3196666666668,3971.9625,False,False,0,未触发多头排列,2017-05-04
2017-05-04,3886.83,3920.237,3980.1339999999996,3972.1299999999997,False,False,0,未触发多头排列,2017-05-05
2017-05-05,3853.29,3909.1169999999997,3975.271333333333,3971.85,False,False,0,未触发多头排列,2017-05-08
2017-05-08,3813.17,3894.422,3969.6096666666667,3970.5550000000003,False,True,0,未触发多头排列,2017-05-09
2017-05-09,3814.77,3885.733,3963.603666666667,3968.9905,False,True,0,未触发多头排列,2017-05-10
2017-05-10,3779.66,3872.3450000000003,3955.4719999999998,3966.5906666666665,False,True,0,未触发多头排列,2017-05-11
2017-05-11,3792.58,3859.6159999999995,3948.269333333333,3963.9995,False,True,0,未触发多头排列,2017-05-12
2017-05-12,3814.21,3848.6339999999996,3942.1156666666666,3961.759166666667,False,True,0,未触发多头排列,2017-05-15
2017-05-15,3830.84,3839.5209999999997,3936.7516666666666,3960.1788333333334,False,True,0,未触发多头排列,2017-05-16
2017-05-16,3876.88,3836.0009999999993,3934.329,3958.961166666667,False,True,0,未触发多头排列,2017-05-17
2017-05-17,3864.12,3832.6349999999998,3930.802333333333,3957.953,False,True,0,未触发多头排列,2017-05-18
2017-05-18,3845.13,3828.4649999999992,3924.507666666667,3955.7166666666667,False,True,0,未触发多头排列,2017-05-19
2017-05-19,3849.53,3828.089000000001,3917.9653333333335,3953.2488333333336,False,True,0,未触发多头排列,2017-05-22
2017-05-22,3839.73,3830.745,3910.888,3950.402666666667,False,True,0,未触发多头排列,2017-05-23
2017-05-23,3827.53,3832.0209999999997,3903.8106666666663,3947.575666666666,False,True,0,未触发多头排列,2017-05-24
2017-05-24,3833.8,3837.435,3896.2316666666666,3944.839333333334,False,True,0,未触发多头排列,2017-05-25
2017-05-25,3893.02,3847.4790000000003,3891.161,3943.6211666666663,False,True,0,未触发多头排列,2017-05-26
2017-05-26,3886.25,3854.683,3885.487,3942.119833333333,False,True,0,未触发多头排列,2017-05-31
2017-05-31,3893.98,3860.9970000000003,3881.362,3940.620666666667,False,True,0,未触发多头排列,2017-06-01
2017-06-01,3877.01,3861.0100000000007,3877.2853333333333,3939.254333333333,False,True,0,未触发多头排列,2017-06-02
2017-06-02,3879.37,3862.535,3873.985666666667,3937.9695,False,True,0,未触发多头排列,2017-06-05
2017-06-05,3872.93,3865.315,3871.339,3936.1295000000005,False,True,0,未触发多头排列,2017-06-06
2017-06-06,3897.17,3870.0789999999993,3869.095,3934.5746666666664,False,False,0,未触发多头排列,2017-06-07
2017-06-07,3951.13,3881.219,3868.7953333333335,3934.0693333333334,False,False,0,未触发多头排列,2017-06-08
2017-06-08,3973.8,3895.8460000000005,3871.2,3934.411666666667,False,False,0,未触发多头排列,2017-06-09
2017-06-09,3987.98,3911.264,3873.6813333333334,3934.951666666667,False,False,0,未触发多头排列,2017-06-12
2017-06-12,3974.28,3919.3900000000003,3875.4950000000003,3934.6726666666664,False,False,0,未触发多头排列,2017-06-13
2017-06-13,3994.89,3930.254,3877.8569999999995,3934.8,False,False,0,未触发多头排列,2017-06-14
2017-06-14,3954.48,3936.304,3878.940666666667,3934.1826666666666,False,False,0,未触发多头排列,2017-06-15
2017-06-15,3959.35,3944.5379999999996,3880.5163333333335,3933.2308333333335,False,False,0,未触发多头排列,2017-06-16
2017-06-16,3949.75,3951.576,3882.248666666667,3932.7841666666664,False,False,0,未触发多头排列,2017-06-19
2017-06-19,3986.11,3962.8940000000002,3885.558,3932.846,False,False,0,未触发多头排列,2017-06-20
2017-06-20,3982.08,3971.3850000000007,3889.851,3932.5611666666664,False,False,0,未触发多头排列,2017-06-21
2017-06-21,4017.62,3978.0339999999997,3896.6659999999997,3933.137833333333,False,False,0,未触发多头排列,2017-06-22
2017-06-22,4003.68,3981.0219999999995,3902.963,3933.2833333333333,False,False,0,未触发多头排列,2017-06-23
2017-06-23,4033.25,3985.549,3911.416,3933.4440000000004,False,False,0,未触发多头排列,2017-06-26
2017-06-26,4088.45,3996.9660000000003,3921.2783333333336,3934.773833333333,False,False,0,未触发多头排列,2017-06-27
2017-06-27,4094.07,4006.8840000000005,3930.6069999999995,3936.3613333333333,False,False,0,未触发多头排列,2017-06-28
2017-06-28,4066.06,4018.042,3938.447666666667,3937.599666666667,True,False,1,看多：10/30/60日均线多头排列,2017-06-29
2017-06-29,4090.03,4031.1099999999997,3945.552666666667,3939.9408333333336,True,False,1,看多：10/30/60日均线多头排列,2017-06-30
2017-06-30,4092.3,4045.3650000000002,3953.1586666666667,3941.9804999999997,True,False,1,看多：10/30/60日均线多头排列,2017-07-03
2017-07-03,4086.68,4055.422,3961.2103333333334,3942.859,True,False,1,看多：10/30/60日均线多头排列,2017-07-04
2017-07-04,4056.13,4062.8269999999998,3968.097,3943.031166666667,True,False,1,看多：10/30/60日均线多头排列,2017-07-05
2017-07-05,4096.86,4070.751,3976.668,3943.778,True,False,1,看多：10/30/60日均线多头排列,2017-07-06
2017-07-06,4098.62,4080.2450000000003,3985.7043333333336,3944.7574999999997,True,False,1,看多：10/30/60日均线多头排列,2017-07-07
2017-07-07,4099.76,4086.8959999999997,3994.5696666666668,3945.400666666667,True,False,1,看多：10/30/60日均线多头排列,2017-07-10
2017-07-10,4094.35,4087.486,4001.2806666666665,3946.2208333333333,True,False,1,看多：10/30/60日均线多头排列,2017-07-11
2017-07-11,4093.84,4087.4629999999997,4008.200333333333,3946.8436666666666,True,False,1,看多：10/30/60日均线多头排列,2017-07-12
2017-07-12,4084.91,4089.3480000000004,4014.5646666666667,3947.9633333333336,True,False,1,看多：10/30/60日均线多头排列,2017-07-13
2017-07-13,4110.71,4091.416,4022.3546666666666,3949.82,True,False,1,看多：10/30/60日均线多头排列,2017-07-14
2017-07-14,4119.85,4094.171,4030.3706666666667,3952.1781666666666,True,False,1,看多：10/30/60日均线多头排列,2017-07-17
2017-07-17,4041.35,4089.638,4035.9846666666667,3953.6618333333336,True,False,1,看多：10/30/60日均线多头排列,2017-07-18
2017-07-18,4055.72,4089.597,4041.2696666666666,3955.182333333333,True,False,1,看多：10/30/60日均线多头排列,2017-07-19
2017-07-19,4128.54,4092.7650000000003,4047.1833333333334,3957.989333333333,True,False,1,看多：10/30/60日均线多头排列,2017-07-20
2017-07-20,4150.55,4097.9580000000005,4053.075,3962.1375,True,False,1,看多：10/30/60日均线多头排列,2017-07-21
2017-07-21,4139.94,4101.976000000001,4058.1403333333337,3965.910833333334,True,False,1,看多：10/30/60日均线多头排列,2017-07-24
2017-07-24,4159.51,4108.492,4064.3146666666667,3969.9048333333335,True,False,1,看多：10/30/60日均线多头排列,2017-07-25
2017-07-25,4137.72,4112.88,4069.0756666666666,3973.466333333333,True,False,1,看多：10/30/60日均线多头排列,2017-07-26
2017-07-26,4125.02,4116.891,4074.7603333333336,3976.8505000000005,True,False,1,看多：10/30/60日均线多头排列,2017-07-27
2017-07-27,4137.4,4119.5599999999995,4080.6953333333336,3980.6058333333335,True,False,1,看多：10/30/60日均线多头排列,2017-07-28
2017-07-28,4151.04,4122.679,4087.4049999999997,3984.826833333333,True,False,1,看多：10/30/60日均线多头排列,2017-07-31
2017-07-31,4179.18,4136.462,4093.8406666666665,3989.6993333333335,True,False,1,看多：10/30/60日均线多头排列,2017-08-01
2017-08-01,4203.29,4151.219,4101.214333333333,3995.5326666666665,True,False,1,看多：10/30/60日均线多头排列,2017-08-02
2017-08-02,4189.19,4157.284,4106.933333333333,4001.7996666666663,True,False,1,看多：10/30/60日均线多头排列,2017-08-03
2017-08-03,4164.42,4158.671,4112.291333333333,4007.6271666666667,True,False,1,看多：10/30/60日均线多头排列,2017-08-04
2017-08-04,4141.28,4158.805,4115.892333333333,4013.6541666666667,True,False,1,看多：10/30/60日均线多头排列,2017-08-07
2017-08-07,4171.25,4159.979,4118.652333333333,4019.9653333333335,True,False,1,看多：10/30/60日均线多头排列,2017-08-08
2017-08-08,4175.68,4163.775,4121.372666666667,4025.989833333333,True,False,1,看多：10/30/60日均线多头排列,2017-08-09
2017-08-09,4181.45,4169.418,4125.219,4031.8333333333335,True,False,1,看多：10/30/60日均线多头排列,2017-08-10
2017-08-10,4159.86,4171.664,4127.546666666666,4036.5496666666663,True,False,1,看多：10/30/60日均线多头排列,2017-08-11
2017-08-11,4080.88,4164.647999999999,4127.166,4040.162333333333,True,False,1,看多：10/30/60日均线多头排列,2017-08-14
2017-08-14,4143.36,4161.066,4129.055333333334,4045.1328333333336,True,False,1,看多：10/30/60日均线多头排列,2017-08-15
2017-08-15,4156.62,4156.398999999999,4132.405,4050.2509999999997,True,False,1,看多：10/30/60日均线多头排列,2017-08-16
2017-08-16,4153.63,4152.843,4134.297333333334,4055.4826666666672,True,False,1,看多：10/30/60日均线多头排列,2017-08-17
2017-08-17,4178.38,4154.239,4136.956,4061.3301666666666,True,False,1,看多：10/30/60日均线多头排列,2017-08-18
2017-08-18,4177.74,4157.885,4139.555333333334,4067.0625,True,False,1,看多：10/30/60日均线多头排列,2017-08-21
2017-08-21,4201.26,4160.886,4143.119,4072.199833333333,True,False,1,看多：10/30/60日均线多头排列,2017-08-22
2017-08-22,4205.24,4163.842,4146.832333333334,4077.5163333333335,True,False,1,看多：10/30/60日均线多头排列,2017-08-23
2017-08-23,4198.46,4165.543,4150.617333333333,4082.591,True,False,1,看多：10/30/60日均线多头排列,2017-08-24
2017-08-24,4172.99,4166.856,4152.693333333334,4087.524,True,False,1,看多：10/30/60日均线多头排列,2017-08-25
2017-08-25,4234.84,4182.252,4156.526333333333,4093.4484999999995,True,False,1,看多：10/30/60日均线多头排列,2017-08-28
2017-08-28,4287.14,4196.63,4164.7193333333325,4100.352,True,False,1,看多：10/30/60日均线多头排列,2017-08-29
2017-08-29,4277.51,4208.719,4172.1123333333335,4106.691000000001,True,False,1,看多：10/30/60日均线多头排列,2017-08-30
2017-08-30,4285.7,4221.926,4177.351,4112.2671666666665,True,False,1,看多：10/30/60日均线多头排列,2017-08-31
2017-08-31,4278.99,4231.986999999999,4181.632333333333,4117.353666666667,True,False,1,看多：10/30/60日均线多头排列,2017-09-01
2017-09-01,4296.17,4243.83,4186.84,4122.4901666666665,True,False,1,看多：10/30/60日均线多头排列,2017-09-04
2017-09-04,4315.39,4255.243,4192.036,4128.175333333334,True,False,1,看多：10/30/60日均线多头排列,2017-09-05
2017-09-05,4325.93,4267.312,4198.309666666666,4133.692666666667,True,False,1,看多：10/30/60日均线多头排列,2017-09-06
2017-09-06,4326.33,4280.099,4205.0199999999995,4139.890166666667,True,False,1,看多：10/30/60日均线多头排列,2017-09-07
2017-09-07,4301.56,4292.956,4210.492,4145.593666666667,True,False,1,看多：10/30/60日均线多头排列,2017-09-08
2017-09-08,4301.32,4299.604,4215.501333333334,4151.453166666667,True,False,1,看多：10/30/60日均线多头排列,2017-09-11
