date,equity_position,fund_count,position_ma5,position_ma20,position_ma40,position_ma60,position_ma120,position_mean,position_std,overheat_line,oversold_line,position_change,signal
2016-06-29,19.4,2723,19.4,19.4,19.4,19.4,20.445,53.331130091984235,17.365610640080625,70.69674073206485,35.96551945190361,0.0,情绪过冷(低仓位)
2016-06-30,19.69,2916,19.458,19.414499999999997,19.407249999999998,19.404833333333332,20.428416666666667,53.316401050788095,17.3760709942173,70.69247204500539,35.940330056570794,0.05799999999999983,情绪过冷(低仓位)
2016-07-01,19.69,2916,19.516,19.429,19.414499999999997,19.409666666666663,20.411833333333334,53.30168490153173,17.386503436777257,70.68818833830899,35.91518146475447,0.11599999999999966,情绪过冷(低仓位)
2016-07-04,19.69,2916,19.574,19.4435,19.421749999999996,19.414499999999997,20.39525,53.28698162729658,17.3969080626835,70.68388968998008,35.89007356461308,0.17400000000000304,情绪过冷(低仓位)
2016-07-05,19.69,2916,19.631999999999998,19.458,19.429,19.41933333333333,20.378666666666664,53.2722912111937,17.407284966391693,70.6795761775854,35.86500624480201,0.23199999999999932,情绪过冷(低仓位)
2016-07-06,19.69,2916,19.69,19.4725,19.43625,19.424166666666668,20.36208333333333,53.25761363636364,17.41763424189335,70.67524787825698,35.83997939447029,0.2900000000000027,情绪过冷(低仓位)
2016-07-07,19.69,2916,19.69,19.487,19.443499999999997,19.429,20.345499999999998,53.24294888597641,17.427955982719002,70.67090486869542,35.814992903257405,0.2900000000000027,情绪过冷(低仓位)
2016-07-08,19.69,2916,19.69,19.5015,19.45075,19.433833333333332,20.328916666666665,53.22829694323144,17.43825028194135,70.66654722517279,35.79004666129009,0.2900000000000027,情绪过冷(低仓位)
2016-07-11,19.69,2916,19.69,19.516,19.458,19.438666666666666,20.312333333333335,53.21365779135749,17.448517232178357,70.66217502353585,35.76514055917913,0.2900000000000027,情绪过冷(低仓位)
2016-07-12,19.69,2916,19.69,19.530499999999996,19.46525,19.443499999999997,20.295749999999998,53.19903141361256,17.45875692559635,70.6577883392089,35.74027448801621,0.2900000000000027,情绪过冷(低仓位)
2016-07-13,19.69,2916,19.69,19.544999999999998,19.4725,19.448333333333334,20.279166666666665,53.184417793283906,17.46896945391308,70.65338724719699,35.71544833937082,0.2900000000000027,情绪过冷(低仓位)
2016-07-14,19.69,2916,19.69,19.5595,19.479750000000003,19.453166666666664,20.262583333333335,53.16981691368788,17.479154908400734,70.64897182208861,35.69066200528715,0.2900000000000027,情绪过冷(低仓位)
2016-07-15,19.69,2916,19.69,19.574,19.487,19.458000000000002,20.246,53.15522875816993,17.489313379888955,70.64454213805888,35.66591537828098,0.2900000000000027,情绪过冷(低仓位)
2016-07-18,19.69,2916,19.69,19.588500000000003,19.49425,19.462833333333332,20.229416666666665,53.14065331010453,17.499444958767825,70.64009826887235,35.64120835133671,0.2900000000000027,情绪过冷(低仓位)
2016-07-19,19.69,2916,19.69,19.603,19.5015,19.467666666666666,20.212833333333332,53.126090552895086,17.509549734990784,70.63564028788588,35.6165408179043,0.2900000000000027,情绪过冷(低仓位)
2016-07-20,19.69,2916,19.69,19.6175,19.50875,19.4725,20.19625,53.11154046997389,17.5196277980776,70.63116826805148,35.59191267189629,0.2900000000000027,情绪过冷(低仓位)
2016-07-21,19.69,2916,19.69,19.632,19.516,19.47733333333333,20.179666666666666,53.097003044802086,17.529679237117236,70.62668228191933,35.56732380768485,0.2900000000000027,情绪过冷(低仓位)
2016-07-22,19.69,2916,19.69,19.6465,19.523249999999997,19.482166666666668,20.16308333333333,53.082478260869564,17.53970414077074,70.6221824016403,35.54277412009883,0.2900000000000027,情绪过冷(低仓位)
2016-07-25,19.69,2916,19.69,19.661,19.530499999999996,19.487000000000002,20.1465,53.067966101694914,17.549702597274095,70.61766869896901,35.518263504420815,0.2900000000000027,情绪过冷(低仓位)
2016-07-26,19.69,2916,19.69,19.675500000000003,19.53775,19.49183333333333,20.129916666666666,53.05346655082537,17.559674694441025,70.61314124526639,35.49379185638435,0.2900000000000027,情绪过冷(低仓位)
2016-07-27,19.69,2916,19.69,19.69,19.544999999999998,19.496666666666666,20.113333333333333,53.038979591836735,17.569620519665825,70.60860011150257,35.46935907217091,0.2900000000000027,情绪过冷(低仓位)
2016-07-28,19.69,2916,19.69,19.69,19.55225,19.5015,20.09675,53.02450520833334,17.579540159926122,70.60404536825946,35.44496504840721,0.23200000000000287,情绪过冷(低仓位)
2016-07-29,19.69,2916,19.69,19.69,19.559500000000003,19.506333333333334,20.080166666666667,53.01004338394794,17.589433701785612,70.59947708573355,35.42060968216232,0.17400000000000304,情绪过冷(低仓位)
2016-08-01,19.69,2916,19.69,19.69,19.56675,19.511166666666668,20.06358333333333,52.99559410234171,17.599301231396826,70.59489533373853,35.39629287094489,0.11599999999999966,情绪过冷(低仓位)
2016-08-02,19.69,2916,19.69,19.69,19.574,19.516,20.047,52.98115734720416,17.609142834503803,70.59030018170796,35.37201451270036,0.05800000000000338,情绪过冷(低仓位)
2016-08-03,19.69,2916,19.69,19.69,19.58125,19.520833333333332,20.030416666666667,52.96673310225303,17.618958596444777,70.58569169869781,35.34777450580825,0.0,情绪过冷(低仓位)
2016-08-04,19.69,2916,19.69,19.69,19.588500000000003,19.525666666666666,20.01383333333333,52.9523213512343,17.628748602154857,70.58106995338916,35.323572749079446,0.0,情绪过冷(低仓位)
2016-08-05,19.69,2916,19.69,19.69,19.595750000000002,19.530500000000004,19.99725,52.93792207792208,17.638512936168627,70.5764350140907,35.29940914175346,0.0,情绪过冷(低仓位)
2016-08-08,19.69,2916,19.69,19.69,19.603,19.53533333333333,19.980666666666668,52.92353526611856,17.648251682622803,70.57178694874136,35.275283583495764,0.0,情绪过冷(低仓位)
2016-08-09,19.69,2916,19.69,19.69,19.61025,19.540166666666664,19.964083333333335,52.909160899653976,17.657964925258785,70.56712582491276,35.25119597439519,0.0,情绪过冷(低仓位)
2016-08-10,19.69,2916,19.69,19.69,19.6175,19.545,19.947499999999998,52.89479896238651,17.667652747425254,70.56245170981177,35.22714621496125,0.0,情绪过冷(低仓位)
2016-08-11,19.69,2916,19.69,19.69,19.62475,19.549833333333332,19.930916666666665,52.88044943820225,17.677315232080705,70.55776467028295,35.20313420612155,0.0,情绪过冷(低仓位)
2016-08-12,19.69,2916,19.69,19.69,19.632,19.554666666666666,19.91433333333333,52.86611231101512,17.686952461795975,70.5530647728111,35.17915984921915,0.0,情绪过冷(低仓位)
2016-08-15,19.69,2916,19.69,19.69,19.639249999999997,19.5595,19.89775,52.851787564766845,17.696564518756755,70.5483520835236,35.15522304601009,0.0,情绪过冷(低仓位)
2016-08-16,19.69,2916,19.69,19.69,19.6465,19.564333333333334,19.881166666666665,52.83747518342684,17.706151484766067,70.5436266681929,35.13132369866077,0.0,情绪过冷(低仓位)
2016-08-17,19.69,2916,19.69,19.69,19.65375,19.569166666666668,19.864583333333332,52.823175150992235,17.715713441246734,70.53888859223898,35.1074617097455,0.0,情绪过冷(低仓位)
2016-08-18,19.69,2916,19.69,19.69,19.661,19.574,19.848000000000003,52.808887451487706,17.72525046924381,70.53413792073152,35.083636982243895,0.0,情绪过冷(低仓位)
2016-08-19,19.69,2916,19.69,19.69,19.668250000000004,19.578833333333332,19.831416666666666,52.79461206896552,17.734762649427015,70.52937471839253,35.05984941953851,0.0,情绪过冷(低仓位)
2016-08-22,19.69,2916,19.69,19.69,19.675500000000003,19.583666666666666,19.814833333333336,52.780348987505384,17.744250062093126,70.5245990495985,35.03609892541226,0.0,情绪过冷(低仓位)
2016-08-23,19.69,2916,19.69,19.69,19.682750000000002,19.588500000000003,19.79825,52.766098191214475,17.753712787168368,70.51981097838285,35.01238540404611,0.0,情绪过冷(低仓位)
2016-08-24,19.69,2916,19.69,19.69,19.69,19.593333333333337,19.781666666666663,52.75185966422729,17.76315090421077,70.51501056843806,34.98870876001652,0.0,情绪过冷(低仓位)
2016-08-25,19.69,2916,19.69,19.69,19.69,19.598166666666664,19.765083333333333,52.737633390705675,17.772564492412503,70.51019788311818,34.96506889829317,0.0,情绪过冷(低仓位)
2016-08-26,19.69,2916,19.69,19.69,19.69,19.603,19.7485,52.72341935483871,17.781953630602217,70.50537298544093,34.941465724236494,0.0,情绪过冷(低仓位)
2016-08-29,19.69,2916,19.69,19.69,19.69,19.607833333333335,19.731916666666667,52.70921754084265,17.791318397247327,70.50053593808998,34.91789914359532,0.0,情绪过冷(低仓位)
2016-08-30,19.69,2916,19.69,19.69,19.69,19.61266666666667,19.715333333333334,52.6950279329609,17.80065887045631,70.49568680341721,34.89436906250459,0.0,情绪过冷(低仓位)
2016-08-31,19.69,2916,19.69,19.69,19.69,19.6175,19.69875,52.680850515463916,17.809975127980966,70.49082564344488,34.870875387482954,0.0,情绪过冷(低仓位)
2016-09-01,19.69,2916,19.69,19.69,19.69,19.622333333333334,19.682166666666667,52.66668527264921,17.819267247218665,70.48595251986788,34.84741802543054,0.0,情绪过冷(低仓位)
2016-09-02,19.69,2916,19.69,19.69,19.69,19.627166666666668,19.665583333333334,52.6525321888412,17.828535305214576,70.48106749405578,34.82399688362662,0.0,情绪过冷(低仓位)
2016-09-05,19.69,2916,19.69,19.69,19.69,19.632,19.648999999999997,52.638391248391244,17.837779378663875,70.47617062705513,34.80061186972737,0.0,情绪过冷(低仓位)
2016-09-06,19.69,2916,19.69,19.69,19.69,19.636833333333335,19.632416666666664,52.62426243567753,17.846999543913945,70.47126197959147,34.777262891763584,0.0,情绪过冷(低仓位)
2016-09-07,19.69,2916,19.69,19.69,19.69,19.641666666666666,19.615833333333335,52.610145735105014,17.856195876966535,70.46634161207155,34.75394985813848,0.0,情绪过冷(低仓位)
2016-09-08,19.69,2916,19.69,19.69,19.69,19.6465,19.599249999999998,52.5960411311054,17.865368453479938,70.46140958458534,34.73067267762546,0.0,情绪过冷(低仓位)
2016-09-09,19.69,2916,19.69,19.69,19.69,19.651333333333337,19.582666666666668,52.58194860813705,17.874517348771114,70.45646595690816,34.70743125936593,0.0,情绪过冷(低仓位)
2016-09-12,19.69,2916,19.69,19.69,19.69,19.656166666666667,19.566083333333335,52.56786815068493,17.88364263781781,70.45151078850274,34.684225512867116,0.0,情绪过冷(低仓位)
2016-09-13,19.69,2916,19.69,19.69,19.69,19.661,19.549500000000002,52.55379974326059,17.892744395260678,70.44654413852126,34.66105534799991,0.0,情绪过冷(低仓位)
2016-09-14,19.69,2916,19.69,19.69,19.69,19.665833333333335,19.53291666666667,52.53974337040205,17.901822695405357,70.44156606580741,34.63792067499669,0.0,情绪过冷(低仓位)
2016-09-15,19.69,2916,19.69,19.69,19.69,19.670666666666666,19.53533333333333,52.52569901667379,17.91087761222454,70.43657662889834,34.61482140444925,0.0,情绪过冷(低仓位)
2016-09-16,19.69,2916,19.69,19.69,19.69,19.675500000000003,19.53775,52.51166666666667,17.91990921936002,70.43157588602669,34.59175744730665,0.0,情绪过冷(低仓位)
2016-09-19,19.69,2916,19.69,19.69,19.69,19.680333333333333,19.540166666666664,52.497646304997865,17.92891759012475,70.42656389512261,34.56872871487312,0.0,情绪过冷(低仓位)
2016-09-20,19.69,2916,19.69,19.69,19.69,19.685166666666667,19.542583333333333,52.48363791631084,17.937902797504854,70.42154071381569,34.545735118805986,0.0,情绪过冷(低仓位)
2016-09-21,19.69,2916,19.69,19.69,19.69,19.69,19.545,52.46964148527529,17.94686491416162,70.41650639943691,34.52277657111367,0.0,情绪过冷(低仓位)
2016-09-22,19.69,2916,19.69,19.69,19.69,19.69,19.547416666666667,52.45565699658703,17.955804012433504,70.41146100902054,34.49985298415353,0.0,情绪过冷(低仓位)
2016-09-23,19.69,2916,19.69,19.69,19.69,19.69,19.549833333333332,52.44168443496802,17.9647201643381,70.40640459930611,34.47696427062992,0.0,情绪过冷(低仓位)
2016-09-26,19.69,2916,19.69,19.69,19.69,19.69,19.55225,52.42772378516624,17.97361344157409,70.40133722674034,34.45411034359215,0.0,情绪过冷(低仓位)
2016-09-27,19.69,2916,19.69,19.69,19.69,19.69,19.554666666666666,52.41377503195569,17.9824839155232,70.39625894747888,34.43129111643249,0.0,情绪过冷(低仓位)
2016-09-28,19.69,2916,19.69,19.69,19.69,19.69,19.55708333333333,52.399838160136284,17.991331657252108,70.39116981738839,34.40850650288418,0.0,情绪过冷(低仓位)
2016-09-29,19.69,2916,19.69,19.69,19.69,19.69,19.5595,52.38591315453384,18.00015673751437,70.38606989204821,34.385756417019465,0.0,情绪过冷(低仓位)
2016-09-30,18.47,3117,19.446000000000005,19.628999999999998,19.6595,19.669666666666668,19.551750000000002,52.37148085106383,18.009919319352658,70.38140017041648,34.361561531711175,-0.24399999999999622,情绪过冷(低仓位)
2016-10-03,18.47,3117,19.201999999999998,19.568,19.628999999999998,19.649333333333335,19.543999999999997,52.357060825180774,18.01965676096837,70.37671758614914,34.33740406421241,-0.4880000000000031,情绪过冷(低仓位)
2016-10-04,18.47,3117,18.958,19.506999999999998,19.5985,19.629,19.536250000000003,52.34265306122449,18.029369143129752,70.37202220435424,34.31328391809474,-0.7320000000000029,情绪过冷(低仓位)
2016-10-05,18.47,3117,18.714,19.446,19.568,19.608666666666668,19.5285,52.32825754356141,18.039056546233418,70.36731408979483,34.289200997327995,-0.9760000000000026,情绪过冷(低仓位)
2016-10-06,18.47,3117,18.47,19.384999999999998,19.5375,19.588333333333335,19.52075,52.31387425658454,18.048719050306683,70.36259330689123,34.26515520627785,-1.2200000000000024,情绪过冷(低仓位)
2016-10-07,18.47,3117,18.47,19.324,19.506999999999998,19.568,19.512999999999998,52.29950318471337,18.05835673500993,70.3578599197233,34.24114644970344,-1.2200000000000024,情绪过冷(低仓位)
2016-10-10,18.47,3117,18.47,19.262999999999998,19.4765,19.547666666666668,19.505249999999997,52.28514431239389,18.06796967963892,70.3531139920328,34.21717463275497,-1.2200000000000024,情绪过冷(低仓位)
2016-10-11,18.47,3117,18.47,19.202,19.446,19.52733333333333,19.497500000000002,52.270797624098435,18.077557963127123,70.34835558722556,34.193239660971315,-1.2200000000000024,情绪过冷(低仓位)
2016-10-12,18.47,3117,18.47,19.141,19.4155,19.507,19.48975,52.256463104325704,18.087121664047977,70.34358476837369,34.16934144027773,-1.2200000000000024,情绪过冷(低仓位)
2016-10-13,18.47,3117,18.47,19.080000000000002,19.384999999999998,19.486666666666668,19.482000000000003,52.24214073760068,18.09666086061718,70.33880159821786,34.1454798769835,-1.2200000000000024,情绪过冷(低仓位)
2016-10-14,18.47,3117,18.47,19.019,19.354499999999998,19.466333333333335,19.474249999999998,52.227830508474575,18.106175630694924,70.3340061391695,34.12165487777965,-1.2200000000000024,情绪过冷(低仓位)
2016-10-17,18.47,3117,18.47,18.958000000000002,19.324,19.446,19.4665,52.21353240152477,18.115666051788132,70.3291984533129,34.09786634973664,-1.2200000000000024,情绪过冷(低仓位)
2016-10-18,18.47,3117,18.47,18.897,19.2935,19.425666666666668,19.458750000000002,52.199246401354785,18.125132201052676,70.32437860240746,34.074114200302105,-1.2200000000000024,情绪过冷(低仓位)
2016-10-19,18.47,3117,18.47,18.836000000000002,19.262999999999998,19.405333333333335,19.451,52.184972492594156,18.13457415529558,70.31954664788974,34.050398337298574,-1.2200000000000024,情绪过冷(低仓位)
2016-10-20,18.47,3117,18.47,18.775,19.232499999999998,19.385,19.44325,52.170710659898475,18.14399199097717,70.31470265087565,34.026718668921305,-1.2200000000000024,情绪过冷(低仓位)
2016-10-21,18.47,3117,18.47,18.714,19.202,19.364666666666665,19.435499999999998,52.15646088794926,18.153385784213267,70.30984667216252,34.003075103735995,-1.2200000000000024,情绪过冷(低仓位)
2016-10-24,18.47,3117,18.47,18.653,19.1715,19.34433333333333,19.427750000000003,52.142223161453934,18.1627556107773,70.30497877223124,33.97946755067663,-1.2200000000000024,情绪过冷(低仓位)
2016-10-25,18.47,3117,18.47,18.592,19.141,19.324,19.42,52.127997465145754,18.172101546102454,70.30009901124821,33.9558959190433,-1.2200000000000024,情绪过冷(低仓位)
2016-10-26,18.47,3117,18.47,18.531,19.1105,19.30366666666667,19.412250000000004,52.11378378378379,18.181423665283763,70.29520744906755,33.93236011850003,-1.2200000000000024,情绪过冷(低仓位)
2016-10-27,18.47,3117,18.47,18.47,19.080000000000002,19.283333333333335,19.4045,52.09958210215281,18.19072204308021,70.29030414523302,33.908860059072595,-1.2200000000000024,情绪过冷(低仓位)
2016-10-28,18.47,3117,18.47,18.47,19.049500000000002,19.262999999999998,19.396749999999997,52.085392405063295,18.199996753916803,70.2853891589801,33.885395651146496,-0.9760000000000062,情绪过冷(低仓位)
2016-10-31,18.47,3117,18.47,18.47,19.019,19.24266666666667,19.389000000000003,52.07121467735133,18.209247871886618,70.28046254923794,33.86196680546471,-0.7319999999999993,情绪过冷(低仓位)
2016-11-01,18.47,3117,18.47,18.47,18.9885,19.222333333333335,19.38125,52.05704890387858,18.218475470752846,70.27552437463143,33.83857343312573,-0.48799999999999955,情绪过冷(低仓位)
2016-11-02,18.47,3117,18.47,18.47,18.958000000000002,19.201999999999998,19.3735,52.042895069532236,18.22767962395083,70.27057469348307,33.8152154455814,-0.24399999999999977,情绪过冷(低仓位)
2016-11-03,18.47,3117,18.47,18.47,18.927500000000002,19.181666666666665,19.36575,52.028753159224934,18.236860404590058,70.265613563815,33.79189275463487,0.0,情绪过冷(低仓位)
2016-11-04,18.47,3117,18.47,18.47,18.897,19.161333333333335,19.358,52.01462315789473,18.24601788545616,70.26064104335089,33.76860527243858,0.0,情绪过冷(低仓位)
2016-11-07,18.47,3117,18.47,18.47,18.8665,19.141000000000002,19.350250000000003,52.00050505050505,18.255152139012885,70.25565718951793,33.74535291149216,0.0,情绪过冷(低仓位)
2016-11-08,18.47,3117,18.47,18.47,18.836,19.12066666666667,19.342499999999998,51.98639882204459,18.264263237404066,70.25066205944866,33.722135584640526,0.0,情绪过冷(低仓位)
2016-11-09,18.47,3117,18.47,18.47,18.805500000000002,19.10033333333333,19.33475,51.972304457527336,18.273351252455562,70.2456557099829,33.698953205071774,0.0,情绪过冷(低仓位)
